,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Units
189978,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",729,Sudan,2016,93.43653,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189979,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",729,Sudan,2016,93.43653,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189980,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2015,96.16682,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
189981,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2015,93.57243,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189982,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2016,93.53753,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189983,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2016,95.80208,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
189984,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2016,86.34898,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
189985,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2017,86.50054,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
189986,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2017,96.20653,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
189987,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2017,93.55432,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189988,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2018,93.48247,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189989,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2018,96.2804,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
189990,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2019,96.2945,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
189991,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",747,Northern Africa and Western Asia,2019,93.41987,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189992,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2016,78.93891,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189993,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2016,82.75862,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189994,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2016,82.75862,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189995,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2017,91.57895,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189996,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2017,91.57895,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189997,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",748,Eswatini,2017,79.16667,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189998,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2015,78.31576,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
189999,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2015,78.93697,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
190000,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2015,77.60177,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
190001,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2016,77.68487,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
190002,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2016,78.64477,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
190003,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2016,77.48158,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
190004,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2017,78.75295,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
190005,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2017,78.60263,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
190006,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2017,78.32144,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
190007,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2018,79.34809,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
190008,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2018,78.82497,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
190009,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2018,80.46042,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
190010,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2019,80.49256,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,E,G,PERCENT
190011,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2019,78.64928,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,E,G,PERCENT
190012,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",753,Eastern and South-Eastern Asia,2019,79.34898,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,E,G,PERCENT
190013,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190014,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190015,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190016,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190017,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190018,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190019,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190020,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190021,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190022,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190023,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190024,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190025,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190026,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190027,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190028,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190029,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190030,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",756,Switzerland,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190031,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",764,Thailand,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190032,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",764,Thailand,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190033,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",764,Thailand,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190034,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2017,20.20506,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190035,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2019,46.90967,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190036,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2019,57.92683,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190037,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2019,39.82613,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190038,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2020,39.66304,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190039,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2020,49.36087,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190040,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",768,Togo,2020,65.20211,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190041,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",772,Tokelau,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190042,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",772,Tokelau,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190043,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",772,Tokelau,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190044,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190045,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190046,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190047,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
190048,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
190049,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190050,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
190051,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",784,United Arab Emirates,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
