,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Nature,Reporting Type,Sampling Stations,Units
6455,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2011,8.033,2011,8.111,7.942,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6456,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2011,8.030,2011,8.062,7.941,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6457,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2011,8.059,2011,8.184,7.963,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6458,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.072,2012,8.461,7.87,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6459,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.040,2012,8.248,7.78,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6460,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,7.996,2012,8.053,7.951,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05,C,G,LAPARGUERA,PH
6461,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.036,2012,8.07,7.99,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6462,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.102,2012,8.217,7.996,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6463,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.054,2012,8.075,7.994,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6464,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2012,8.059,2012,8.34,7.921,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6465,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.083,2013,8.255,7.89,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6466,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.051,2013,8.102,7.96,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6467,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.012,2013,8.089,7.941,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05,C,G,LAPARGUERA,PH
6468,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.128,2013,8.213,8.009,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6469,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.077,2013,8.261,7.803,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6470,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.031,2013,8.175,7.921,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6471,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.102,2013,8.307,7.927,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6472,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2013,8.075,2013,8.095,8.051,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814,C,G,CCE1,PH
6473,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.152,2014,8.219,8.019,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60,C,G,COASTALMS,PH
6474,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.035,2014,8.078,7.975,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05,C,G,LAPARGUERA,PH
6475,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.095,2014,8.312,7.98,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6476,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.028,2014,8.072,7.92,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6477,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.084,2014,8.235,7.923,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6478,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.054,2014,8.191,7.959,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6479,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.087,2014,8.105,8.064,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814,C,G,CCE1,PH
6480,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2014,8.150,2014,8.494,7.838,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6481,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,7.949,2015,8.07,7.837,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6482,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.173,2015,8.509,8.034,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60,C,G,COASTALMS,PH
6483,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.143,2015,8.478,7.947,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6484,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.080,2015,8.123,8.024,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6485,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.110,2015,8.24,7.902,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6486,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,7.983,2015,8.168,7.894,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6487,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.038,2015,8.082,7.979,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05,C,G,LAPARGUERA,PH
6488,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.015,2015,8.093,7.919,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6489,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2015,8.135,2015,8.334,7.882,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NH-10 | LATITUDE: 44.904 | LONGITUDE: -124.778,C,G,NH-10,PH
6490,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.041,2016,8.063,8.019,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  La Parguera | LATITUDE: 17.954 | LONGITUDE: -67.05,C,G,LAPARGUERA,PH
6491,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.006,2016,8.098,7.904,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Kaneohe  | LATITUDE: 21.480 | LONGITUDE: -157.78,C,G,KANEOHE,PH
6492,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.030,2016,8.174,7.971,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6493,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.083,2016,8.146,7.999,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60,C,G,COASTALMS,PH
6494,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.104,2016,8.359,7.878,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NH-10 | LATITUDE: 44.904 | LONGITUDE: -124.778,C,G,NH-10,PH
6495,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.071,2016,8.153,7.93,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6496,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.120,2016,8.141,8.106,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814,C,G,CCE1,PH
6497,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.117,2016,8.478,7.898,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6498,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.060,2016,8.267,7.85,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6499,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2016,8.044,2016,8.136,7.996,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6500,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.056,2017,8.285,7.922,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60,C,G,COASTALMS,PH
6501,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.132,2017,8.159,8.089,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  CCE1 | LATITUDE: 33.480 | LONGITUDE: -122.814,C,G,CCE1,PH
6502,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.048,2017,8.181,7.943,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6503,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.011,2017,8.117,7.778,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: CCE2 | LATITUDE: 34.324 | LONGITUDE: -120.958,C,G,CCE2,PH
6504,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.109,2017,8.137,8.069,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cheeca Rocks | LATITUDE: 24.190 | LONGITUDE: -80.62,C,G,CHEECAROCKS,PH
6505,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2017,8.065,2017,8.1,7.987,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6506,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2018,8.146,2018,8.227,8.023,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6507,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2019,8.123,2019,8.206,8.067,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Cape Arago | LATITUDE: 43.320 | LONGITUDE: -124.50,C,G,CAPEARAGO,PH
